,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
126,2020-07-02T00:00:00.000Z,206.26,208.02,205.0,205.68,29322547,202.5955207033,204.324251996,201.3579062551,202.0258251636,29322547,0.0,1.0
127,2020-07-06T00:00:00.000Z,210.7,211.13,208.09,208.83,32033747,206.9566382826,207.3789987689,204.3930083542,205.1198612841,32033747,0.0,1.0
128,2020-07-07T00:00:00.000Z,208.25,214.67,207.99,210.45,33600749,204.5501657445,210.8561060282,204.2947849853,206.7110798604,33600749,0.0,1.0
129,2020-07-08T00:00:00.000Z,212.83,213.26,208.69,210.07,33602226,209.0487960403,209.4711565266,204.9823485676,206.3378310585,33602226,0.0,1.0
130,2020-07-09T00:00:00.000Z,214.32,216.38,211.47,216.33,33122280,210.512324237,212.5357256364,207.7129582232,212.486613952,33122280,0.0,1.0
131,2020-07-10T00:00:00.000Z,213.67,214.08,211.08,213.62,26178663,209.8738723391,210.2765881516,207.3298870845,209.8247606547,26178663,0.0,1.0
132,2020-07-13T00:00:00.000Z,207.07,215.8,206.5,214.48,38135816,203.3911299914,211.9660300968,202.8312567886,210.6694816272,38135816,0.0,1.0
133,2020-07-14T00:00:00.000Z,208.35,208.85,202.03,206.13,37598121,204.6483891134,205.1395059579,198.4406721986,202.4678303237,37598121,0.0,1.0
134,2020-07-15T00:00:00.000Z,208.04,211.33,205.03,209.56,32248893,204.3438966698,207.5754455067,201.3873732657,205.8368918771,32248893,0.0,1.0
135,2020-07-16T00:00:00.000Z,203.92,205.7,202.31,205.4,29940718,200.2970938709,202.0454698374,198.7156976315,201.7507997307,29940718,0.0,1.0
136,2020-07-17T00:00:00.000Z,202.88,205.04,201.39,204.47,31636070,199.2755708343,201.3971956026,197.8120426376,200.8373223999,31636070,0.0,1.0
137,2020-07-20T00:00:00.000Z,211.6,212.3,203.01,205.0,36386080,207.8406486028,208.5282121851,199.4032612138,201.3579062551,36386080,0.0,1.0
138,2020-07-21T00:00:00.000Z,208.75,213.94,208.03,213.66,37702523,205.041282589,210.1390754351,204.3340743329,209.8640500022,37702523,0.0,1.0
139,2020-07-22T00:00:00.000Z,211.75,212.3,208.39,209.2,49605692,207.9879836561,208.5282121851,204.6876784609,205.4832877491,49605692,0.0,1.0
140,2020-07-23T00:00:00.000Z,202.54,210.92,202.15,207.19,67457035,198.94161138,207.1727296942,198.5585402413,203.5089980341,67457035,0.0,1.0
141,2020-07-24T00:00:00.000Z,201.3,202.86,197.51,200.42,39826989,197.7236416056,199.2559261605,194.0009759241,196.8592759592,39826989,0.0,1.0
142,2020-07-27T00:00:00.000Z,203.85,203.97,200.86,201.47,30160867,200.2283375126,200.3462055553,197.2914587824,197.8906213327,30160867,0.0,1.0
143,2020-07-28T00:00:00.000Z,202.02,204.7,201.74,203.61,23251388,198.4308498617,201.0632361483,198.1558244288,199.9926014273,23251388,0.0,1.0
144,2020-07-29T00:00:00.000Z,204.06,204.65,202.01,202.5,19632602,200.4346065873,201.0141244639,198.4210275248,198.9023220324,19632602,0.0,1.0
145,2020-07-30T00:00:00.000Z,203.9,204.46,199.57,201.0,25079596,200.2774491971,200.827500063,196.0243773235,197.4289714989,25079596,0.0,1.0
146,2020-07-31T00:00:00.000Z,205.01,205.1,199.01,204.4,51247969,201.3677285919,201.456129624,195.4743264576,200.7685660416,51247969,0.0,1.0
147,2020-08-03T00:00:00.000Z,216.54,217.64,210.44,211.52,78983009,212.6928830267,213.7733400846,206.7012575235,207.7620699076,78983009,0.0,1.0
148,2020-08-04T00:00:00.000Z,213.29,214.77,210.31,214.17,49280056,209.5006235373,210.9543293971,206.5735671439,210.3649891836,49280056,0.0,1.0
149,2020-08-05T00:00:00.000Z,212.94,215.0,211.57,214.9,28858621,209.1568417461,211.1802431455,207.8111815921,211.0820197766,28858621,0.0,1.0
150,2020-08-06T00:00:00.000Z,216.35,216.3705,211.55,212.34,32656843,212.5062586258,212.5263944164,207.7915369183,208.5675015327,32656843,0.0,1.0
151,2020-08-07T00:00:00.000Z,212.48,215.7,210.93,214.85,27820421,208.7050142491,211.8678067279,207.1825520311,211.0329080922,27820421,0.0,1.0
152,2020-08-10T00:00:00.000Z,208.25,211.88,206.35,211.67,36716462,204.5501657445,208.1156740357,202.6839217353,207.909404961,36716462,0.0,1.0
153,2020-08-11T00:00:00.000Z,203.38,207.65,203.14,207.155,36446459,199.7666876788,203.960825531,199.5309515934,203.474619855,36446459,0.0,1.0
154,2020-08-12T00:00:00.000Z,209.19,210.28,204.75,205.29,28041364,205.4734654122,206.5441001332,201.1123478328,201.6427540249,28041364,0.0,1.0
155,2020-08-13T00:00:00.000Z,208.7,211.35,208.15,209.44,22588870,204.9921709045,207.5950901805,204.4519423756,205.7190238344,22588870,0.0,1.0
156,2020-08-14T00:00:00.000Z,208.9,209.59,207.51,208.76,17958936,205.1886176423,205.8663588878,203.8233128146,205.0511049259,17958936,0.0,1.0
157,2020-08-17T00:00:00.000Z,210.28,211.1874,208.915,209.6,20063496,206.5441001332,207.4353789827,205.2033511477,205.8761812247,20063496,0.0,1.0
158,2020-08-18T00:00:00.000Z,211.49,212.36,209.21,210.53,21336167,207.732602897,208.5871462065,205.4931100859,206.7896585555,21336167,0.0,1.0
159,2020-08-19T00:00:00.000Z,209.7,212.1,209.25,211.49,27627561,206.475343775,208.8384378382,206.0322636381,208.2378180972,27627561,0.51,1.0
160,2020-08-20T00:00:00.000Z,214.58,215.0,208.91,209.54,26981478,211.2803017036,211.6938431646,205.6974919792,206.3178041708,26981478,0.0,1.0
161,2020-08-21T00:00:00.000Z,213.02,216.25,212.85,213.86,36249319,209.7442905625,212.9246213226,209.576904733,210.5713734846,36249319,0.0,1.0
162,2020-08-24T00:00:00.000Z,213.69,215.52,212.43,214.79,25460147,210.4039876551,212.2058468783,209.1633632719,211.4870724341,25460147,0.0,1.0
163,2020-08-25T00:00:00.000Z,216.47,216.61,213.1,213.1,23043696,213.1412382784,213.2790854321,209.8230603646,209.8230603646,23043696,0.0,1.0
164,2020-08-26T00:00:00.000Z,221.15,222.09,217.36,217.88,39600828,217.7492717017,218.6748168764,214.0175523268,214.5295560405,39600828,0.0,1.0
165,2020-08-27T00:00:00.000Z,226.58,231.15,219.4,222.89,57602195,223.0957720197,227.5954969651,216.0261822806,219.4625148975,57602195,0.0,1.0
166,2020-08-28T00:00:00.000Z,228.91,230.644,226.58,228.18,26292896,225.3899425061,227.0972779668,223.0957720197,224.6711680619,26292896,0.0,1.0
167,2020-08-31T00:00:00.000Z,225.53,228.7,224.31,227.0,28774156,222.0619183671,225.1831717756,220.8606788849,223.5093134808,28774156,0.0,1.0
168,2020-09-01T00:00:00.000Z,227.27,227.45,224.43,225.51,25791235,223.7751615629,223.9523936177,220.9788335881,222.0422259165,25791235,0.0,1.0
169,2020-09-02T00:00:00.000Z,231.65,232.86,227.35,227.97,34080839,228.0878082283,229.2792014852,223.853931365,224.4643973314,34080839,0.0,1.0
170,2020-09-03T00:00:00.000Z,217.3,229.31,214.9602,229.27,58400288,213.9584749752,225.7837915167,211.6546551881,225.7444066156,58400288,0.0,1.0
171,2020-09-04T00:00:00.000Z,214.25,218.3599,205.19,215.1,59664072,210.9553762699,215.0020763909,202.0346961812,211.7923054173,59664072,0.0,1.0
172,2020-09-08T00:00:00.000Z,202.66,210.03,202.2,206.5,52924330,199.5436011895,206.8002692087,199.0906748274,203.3245516907,52924330,0.0,1.0
173,2020-09-09T00:00:00.000Z,211.29,214.8399,206.7,207.6,45678986,208.0408935919,211.5362050982,203.521476196,204.4076364697,45678986,0.0,1.0
174,2020-09-10T00:00:00.000Z,205.37,214.74,204.11,213.4,35461514,202.2119282359,211.4378413078,200.9713038527,210.1184471225,35461514,0.0,1.0
175,2020-09-11T00:00:00.000Z,204.03,208.63,201.24,207.2,33620073,200.8925340506,205.4217976718,198.1454372021,204.0137874591,33620073,0.0,1.0
176,2020-09-14T00:00:00.000Z,205.41,209.2,204.03,204.24,30375768,202.251313137,205.9830325118,200.8925340506,201.0993047811,30375768,0.0,1.0
177,2020-09-15T00:00:00.000Z,208.78,209.78,206.93,208.42,21823942,205.5694910508,206.5541135771,203.747939377,205.2150269413,21823942,0.0,1.0
178,2020-09-16T00:00:00.000Z,205.05,210.65,204.64,210.62,26372464,201.8968490275,207.410735175,201.4931537917,207.3811964992,26372464,0.0,1.0
179,2020-09-17T00:00:00.000Z,202.91,204.33,199.96,200.05,34011257,199.7897568211,201.1879208085,196.8851203684,196.9737363957,34011257,0.0,1.0
180,2020-09-18T00:00:00.000Z,200.39,203.65,196.25,202.8,55225326,197.3085080547,200.5183774906,193.2321707956,199.6814483432,55225326,0.0,1.0
181,2020-09-21T00:00:00.000Z,202.54,202.71,196.38,197.19,39839657,199.4254464864,199.5928323158,193.3601717241,194.1577159704,39839657,0.0,1.0
182,2020-09-22T00:00:00.000Z,207.42,208.1,202.075,205.06,33517065,204.2304044149,204.8999477328,198.9675970116,201.9066952527,33517065,0.0,1.0
183,2020-09-23T00:00:00.000Z,200.59,208.1,200.03,207.9,30803780,197.50543256,204.8999477328,196.9540439452,204.7030232276,30803780,0.0,1.0
184,2020-09-24T00:00:00.000Z,203.19,205.57,199.2,199.85,31202493,200.0654511285,202.4088527412,196.1368072484,196.7768118905,31202493,0.0,1.0
185,2020-09-25T00:00:00.000Z,207.82,209.04,202.54,203.55,29437312,204.6242534255,205.8254929076,199.4254464864,200.419915238,29437312,0.0,1.0
186,2020-09-28T00:00:00.000Z,209.44,212.57,208.06,210.88,32004936,206.2193419181,209.3012104256,204.8605628318,207.6371983561,32004936,0.0,1.0
187,2020-09-29T00:00:00.000Z,207.26,210.07,206.81,209.35,24464472,204.0728648107,206.8396541097,203.6297846739,206.1307258908,24464472,0.0,1.0
188,2020-09-30T00:00:00.000Z,210.33,211.98,206.54,207.73,33829088,207.0956559666,208.7202831351,203.3639365917,204.5356373981,33829088,0.0,1.0
189,2020-10-01T00:00:00.000Z,212.46,213.99,211.32,213.49,27158418,209.1929019477,210.699374413,208.0704322677,210.2070631499,27158418,0.0,1.0
190,2020-10-02T00:00:00.000Z,206.19,210.99,205.54,208.0,33154781,203.0193187075,207.745506834,202.3793140654,204.8014854802,33154781,0.0,1.0
191,2020-10-05T00:00:00.000Z,210.38,210.41,206.98,207.22,21331561,207.1448870929,207.1744257687,203.7971705033,204.0334799097,21331561,0.0,1.0
192,2020-10-06T00:00:00.000Z,205.91,210.18,204.82,208.82,28554261,202.7436244001,206.9479625876,201.6703858464,205.6088759518,28554261,0.0,1.0
193,2020-10-07T00:00:00.000Z,209.83,210.11,206.72,207.06,25681054,206.6033447034,206.8790390108,203.5411686465,203.8759403054,25681054,0.0,1.0
194,2020-10-08T00:00:00.000Z,210.58,211.19,208.32,210.51,19925837,207.3418115982,207.9424313393,205.1165646886,207.2728880213,19925837,0.0,1.0
195,2020-10-09T00:00:00.000Z,215.81,215.86,211.23,211.23,26458047,212.491387411,212.5406185373,207.9818162403,207.9818162403,26458047,0.0,1.0
196,2020-10-12T00:00:00.000Z,221.4,223.86,216.81,218.79,40461368,217.9954273333,220.4175987481,213.4760099373,215.4255625395,40461368,0.0,1.0
197,2020-10-13T00:00:00.000Z,222.86,225.21,220.43,222.72,28950843,219.4329762217,221.7468391586,217.0403434827,219.295129068,28950843,0.0,1.0
198,2020-10-14T00:00:00.000Z,220.86,224.22,219.13,223.0,23451713,217.463731169,220.7720628576,215.7603341985,219.5708233754,23451713,0.0,1.0
199,2020-10-15T00:00:00.000Z,219.66,220.36,216.01,217.1,22733064,216.2821841374,216.9714199059,212.6883119162,213.76155047,22733064,0.0,1.0
200,2020-10-16T00:00:00.000Z,219.66,222.29,219.32,220.15,26057882,216.2821841374,218.8717413817,215.9474124785,216.7646491753,26057882,0.0,1.0
201,2020-10-19T00:00:00.000Z,214.22,222.3,213.72,220.415,27625841,210.9258375941,218.881587607,210.4335263309,217.0255741448,27625841,0.0,1.0
202,2020-10-20T00:00:00.000Z,214.65,217.37,213.0901,215.8,22753511,211.3492252804,214.0273985521,209.8133126016,212.4815411857,22753511,0.0,1.0
203,2020-10-21T00:00:00.000Z,214.8,216.92,213.12,213.12,22724906,211.4969186594,213.5843184152,209.8427528151,209.8427528151,22724906,0.0,1.0
204,2020-10-22T00:00:00.000Z,214.89,216.055,211.7,213.93,22351450,211.5855346867,212.7326199299,208.4445888277,210.6402970614,22351450,0.0,1.0
205,2020-10-23T00:00:00.000Z,216.23,216.28,213.16,215.03,18879608,212.904928872,212.9541599984,209.8821377162,211.7233818404,18879608,0.0,1.0
206,2020-10-26T00:00:00.000Z,210.08,216.3399,208.1,213.85,37111561,206.849500335,213.0131388877,204.8999477328,210.5615272593,37111561,0.0,1.0
207,2020-10-27T00:00:00.000Z,213.25,214.67,210.329,211.59,36700325,209.9707537435,211.3689177309,207.0946713441,208.3362803498,36700325,0.0,1.0
208,2020-10-28T00:00:00.000Z,202.68,208.84,202.1,207.67,51195593,199.56329364,205.6285684023,198.9922125748,204.4765600465,51195593,0.0,1.0
209,2020-10-29T00:00:00.000Z,204.72,207.36,203.37,204.07,31432563,201.5719235938,204.1713270633,200.2426831832,200.9319189517,31432563,0.0,1.0
210,2020-10-30T00:00:00.000Z,202.47,204.29,199.62,203.5,36980111,199.3565229095,201.1485359075,196.5503487094,200.3706841116,36980111,0.0,1.0
211,2020-11-02T00:00:00.000Z,202.33,205.28,200.12,204.29,30842163,199.2186757558,202.1233122085,197.0426599726,201.1485359075,30842163,0.0,1.0
212,2020-11-03T00:00:00.000Z,206.43,208.12,203.12,203.89,27512030,203.2556281138,204.9196401834,199.9965275516,200.7546868969,27512030,0.0,1.0
213,2020-11-04T00:00:00.000Z,216.39,218.32,212.4185,214.02,42311777,213.0624684763,214.9627899521,209.1520401129,210.7289130888,42311777,0.0,1.0
214,2020-11-05T00:00:00.000Z,223.29,224.12,221.15,222.04,36080137,219.8563639081,220.6736006049,217.7492717017,218.6255857501,36080137,0.0,1.0
215,2020-11-06T00:00:00.000Z,223.72,224.36,218.03,222.26,25231895,220.2797515944,220.9099100112,214.6772494195,218.8422027059,25231895,0.0,1.0
216,2020-11-09T00:00:00.000Z,218.39,228.12,217.88,224.435,44394950,215.031713529,224.6120907103,214.5295560405,220.9837567007,44394950,0.0,1.0
217,2020-11-10T00:00:00.000Z,211.01,216.5,209.72,214.5,44045120,207.7651992845,213.1707769542,206.4950362255,211.2015319015,44045120,0.0,1.0
218,2020-11-11T00:00:00.000Z,216.55,218.04,212.2,212.39,29440788,213.2200080805,214.6870956447,208.9369000909,209.1239783709,29440788,0.0,1.0
219,2020-11-12T00:00:00.000Z,215.44,219.11,214.46,217.21,21616115,212.1270770762,215.7406417479,211.1621470004,213.8698589479,21616115,0.0,1.0
220,2020-11-13T00:00:00.000Z,216.51,217.42,214.16,216.36,18630307,213.1806231794,214.0766296784,210.8667602425,213.0329298005,18630307,0.0,1.0
221,2020-11-16T00:00:00.000Z,217.23,217.74,214.52,214.87,24953344,213.8895513984,214.3917088868,211.221224352,211.5658422362,24953344,0.0,1.0
222,2020-11-17T00:00:00.000Z,214.46,217.68,214.08,216.1,24154112,211.1621470004,214.3326315352,210.7879904404,212.7769279436,24154112,0.0,1.0
223,2020-11-18T00:00:00.000Z,211.08,215.17,210.93,213.65,28372789,208.3855114761,212.4233016123,208.2374262633,210.922704789,28372789,0.56,1.0
224,2020-11-19T00:00:00.000Z,212.42,213.03,209.93,211.38,24792746,209.7084060439,210.3106192427,207.2501915112,208.6816819017,24792746,0.0,1.0
225,2020-11-20T00:00:00.000Z,210.39,213.285,210.0,212.2,22843119,207.7043194972,210.5623641045,207.3192979438,209.4912143985,22843119,0.0,1.0
226,2020-11-23T00:00:00.000Z,210.11,212.29,208.16,210.95,25683507,207.4278937666,209.5800655262,205.5027859999,208.2571709583,25683507,0.0,1.0
227,2020-11-24T00:00:00.000Z,213.86,214.25,208.86,209.59,33830438,211.130024087,211.5150456403,206.1938503264,206.9145316955,33830438,0.0,1.0
228,2020-11-25T00:00:00.000Z,213.87,215.29,212.46,215.11,21012887,211.1398964345,212.5417697825,209.747895434,212.3640675271,21012887,0.0,1.0
229,2020-11-27T00:00:00.000Z,215.23,216.27,214.04,214.85,14512213,212.4825356974,213.5092598396,211.3077263424,212.1073864916,14512213,0.0,1.0
230,2020-11-30T00:00:00.000Z,214.07,214.76,210.835,214.1,33064753,211.3373433849,212.0185353639,208.1436389618,211.3669604275,33064753,0.0,1.0
231,2020-12-01T00:00:00.000Z,216.21,217.32,213.35,214.51,30498026,213.4500257545,214.5458563293,210.6265343634,211.7717266759,30498026,0.0,1.0
232,2020-12-02T00:00:00.000Z,215.37,215.47,212.8,214.88,23724509,212.6207485627,212.7194720379,210.0835552497,212.1370035341,23724509,0.0,1.0
233,2020-12-03T00:00:00.000Z,214.24,216.3757,213.65,214.61,25120922,211.5051732928,213.6136105529,210.922704789,211.8704501511,25120922,0.0,1.0
234,2020-12-04T00:00:00.000Z,214.36,215.38,213.18,214.22,24666039,211.623641463,212.6306209102,210.4587044555,211.4854285977,24666039,0.0,1.0
235,2020-12-07T00:00:00.000Z,214.29,215.54,212.99,214.37,24619997,211.5545350304,212.7885784705,210.2711298526,211.6335138106,24619997,0.0,1.0
236,2020-12-08T00:00:00.000Z,216.01,216.95,212.89,213.97,23284094,213.252578804,214.180579471,210.1724063774,211.2386199097,23284094,0.0,1.0
237,2020-12-09T00:00:00.000Z,211.8,215.225,211.214,215.16,32440603,209.0963204976,212.4775995236,208.5178009329,212.4134292647,32440603,0.0,1.0
238,2020-12-10T00:00:00.000Z,210.52,213.08,210.36,211.77,26467017,207.8326600149,210.3599809803,207.6747024546,209.0667034551,26467017,0.0,1.0
239,2020-12-11T00:00:00.000Z,213.26,213.32,209.11,210.05,30979440,210.5376832357,210.5969173208,206.4406590144,207.3686596814,30979440,0.0,1.0
240,2020-12-14T00:00:00.000Z,214.2,216.21,212.88,213.1,28798379,211.4656839027,213.4500257545,210.1625340299,210.3797256754,28798379,0.0,1.0
241,2020-12-15T00:00:00.000Z,214.13,215.42,212.24,215.165,27018106,211.3965774701,212.6701103003,209.5307037886,212.4183654385,27018106,0.0,1.0
242,2020-12-16T00:00:00.000Z,219.28,220.11,214.72,214.75,35023253,216.4808364434,217.3002412877,211.9790459738,212.0086630164,35023253,0.0,1.0
243,2020-12-17T00:00:00.000Z,219.42,220.89,217.92,219.87,32515784,216.6190493087,218.0702843943,215.1381971806,217.0633049472,32515784,0.0,1.0
244,2020-12-18T00:00:00.000Z,218.59,219.69,216.02,218.59,63354922,215.7996444645,216.8856026918,213.2624511516,215.7996444645,63354922,0.0,1.0
245,2020-12-21T00:00:00.000Z,222.59,224.0,217.2801,217.55,37181886,219.7485834729,221.1405844734,214.5064656627,214.7729203223,37181886,0.0,1.0
246,2020-12-22T00:00:00.000Z,223.94,225.63,221.85,222.69,22643397,221.0813503883,222.7497771194,219.0180297564,219.8473069481,22643397,0.0,1.0
247,2020-12-23T00:00:00.000Z,221.02,223.5589,220.8,223.11,18699638,218.1986249121,220.7051152243,217.9814332667,220.261945544,18699638,0.0,1.0
248,2020-12-24T00:00:00.000Z,222.75,223.61,221.2,221.42,10550572,219.9065410333,220.7555629201,218.3763271675,218.593518813,10550572,0.0,1.0
249,2020-12-28T00:00:00.000Z,224.96,226.03,223.02,224.45,17762701,222.0883298354,223.1446710202,220.1730944163,221.5848401119,17762701,0.0,1.0
250,2020-12-29T00:00:00.000Z,224.15,227.18,223.58,226.31,17403213,221.2886696862,224.2799909851,220.7259458775,223.4210967508,17403213,0.0,1.0
251,2020-12-30T00:00:00.000Z,221.68,225.63,221.47,225.23,20272337,218.8501998485,222.7497771194,218.6428805506,222.3548832185,20272337,0.0,1.0
252,2020-12-31T00:00:00.000Z,222.42,223.0,219.68,221.7,20942132,219.5807535651,220.1533497213,216.8757303443,218.8699445436,20942132,0.0,1.0
